cve_id,vendor,product,repo_key,github_url,ref_kind,source_tags,verdict,confidence,audit_reason,product_repo_relation,product_repo_relation_score,vendor_owner_relation,vendor_owner_relation_score,metadata_product_hit,github_repo_http_status,github_repo_checked_url,github_repo_title,github_repo_description,stored_decision,stored_decision_rule,stored_fitness,stored_owner_score,stored_repo_score,stored_soft_tokens,stored_hard_tokens,repo_hard_tokens,repo_soft_tokens,metadata_nonproduct_terms,url_rejected_by_rule,cpe_uri,db_source,revised_policy_action,revised_policy_reason
CVE-2024-9000,lunary,lunary,lunary-ai@lunary,https://github.com/lunary-ai/lunary/commit/a02861ef9bb6ce860a35f7b8f178d58859cd85f0,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.769031,N,404,https://github.com/lunary-ai/lunary,Page not found · GitHub · GitHub,,accept,score_threshold,0.9191607978309961,0.7690308509457033,1.0,,,,,,N,cpe:2.3:a:lunary:lunary:1.4.26:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2024-9095,lunary,lunary,lunary-ai@lunary,https://github.com/lunary-ai/lunary/commit/a8d7b2959e87c30fbafdb12af7ffa093385dcc60,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.769031,N,404,https://github.com/lunary-ai/lunary,Page not found · GitHub · GitHub,,accept,score_threshold,0.9191607978309961,0.7690308509457033,1.0,,,,,,N,cpe:2.3:a:lunary:lunary:1.4.28:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2024-9096,lunary,lunary,lunary-ai@lunary,https://github.com/lunary-ai/lunary/commit/a8d7b2959e87c30fbafdb12af7ffa093385dcc60,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.769031,N,404,https://github.com/lunary-ai/lunary,Page not found · GitHub · GitHub,,accept,score_threshold,0.9191607978309961,0.7690308509457033,1.0,,,,,,N,cpe:2.3:a:lunary:lunary:1.4.28:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2024-9098,lunary,lunary,lunary-ai@lunary,https://github.com/lunary-ai/lunary/commit/a8d7b2959e87c30fbafdb12af7ffa093385dcc60,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.769031,N,404,https://github.com/lunary-ai/lunary,Page not found · GitHub · GitHub,,accept,score_threshold,0.9191607978309961,0.7690308509457033,1.0,,,,,,N,cpe:2.3:a:lunary:lunary:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2024-9099,lunary,lunary,lunary-ai@lunary,https://github.com/lunary-ai/lunary/commit/8ba1b8ba2c2c30b1cec30eb5777c1fda670cbbfc,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.769031,N,404,https://github.com/lunary-ai/lunary,Page not found · GitHub · GitHub,,accept,score_threshold,0.9191607978309961,0.7690308509457033,1.0,,,,,,N,cpe:2.3:a:lunary:lunary:1.4.29:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-0281,lunary,lunary,lunary-ai@lunary,https://github.com/lunary-ai/lunary/commit/fa0fd7742ae029ed934690d282519263f5d838de,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.769031,N,404,https://github.com/lunary-ai/lunary,Page not found · GitHub · GitHub,,accept,score_threshold,0.9191607978309961,0.7690308509457033,1.0,,,,,,N,cpe:2.3:a:lunary:lunary:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-22129,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/security/advisories/GHSA-f34g-wc2m-mf76,repo_or_file,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-24029,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/security/advisories/GHSA-hq46-63pc-xfv9,repo_or_file,Patch;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-25988,hoosk,hoosk,havok89@hoosk,https://github.com/havok89/Hoosk/issues/67,issue,Exploit;Issue Tracking;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.228571,N,404,https://github.com/havok89/hoosk,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.73,0.22857142857142856,1.0,,,,,,N,cpe:2.3:a:hoosk:hoosk:1.8.0:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-25990,hoosk,hoosk,havok89@hoosk,https://github.com/havok89/Hoosk/issues/69,issue,Exploit;Issue Tracking;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.228571,N,404,https://github.com/havok89/hoosk,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.73,0.22857142857142856,1.0,,,,,,N,cpe:2.3:a:hoosk:hoosk:1.7.1:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-25991,hoosk,hoosk,havok89@hoosk,https://github.com/havok89/Hoosk/issues/68,issue,Exploit;Issue Tracking;Third Party Advisory,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.228571,N,404,https://github.com/havok89/hoosk,Page not found · GitHub · GitHub,,accept,ref_clean_repo_score_ge_threshold,0.73,0.22857142857142856,1.0,,,,,,N,cpe:2.3:a:hoosk:hoosk:1.7.1:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-27094,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/ef650abb4a28359a3228d6e1102a742f7c013150,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-27099,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/bec10bd5c98f6570a2857f55e9656eec4b211e6c,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-27150,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/a6702622a8db969a17522b8fac0774afdb1c916f,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-27156,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/a0bc657297b405debce1f5bcbbb30c733f3f09bd,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-27401,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/0070fef5c3b27fd402d3232041c6e03f79a84ffd,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-27402,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/ea6319e2ad40beeda335af4ccd7a204a6912765c,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-29766,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/81f45330fdcc1329cc71eddf4d04b80c340b3b93,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-29929,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/dce61747f3a169da1f6b585ad5e6e0847fa3c950,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-30155,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/0921df3a1c1aa20fc359b373f001a77c43b1b726,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-30203,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/54cce3f5e883d16055cb0239e023f48cdf5eb25f,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-30209,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/34af2d5d10b0349967129f53427f495815e5bbcc,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-4779,lunary,lunary,lunary-ai@lunary,https://github.com/lunary-ai/lunary/commit/18750294a76ff6c0f3f1b6af4ac1a23399836b16,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.769031,N,404,https://github.com/lunary-ai/lunary,Page not found · GitHub · GitHub,,accept,score_threshold,0.9191607978309961,0.7690308509457033,1.0,,,,,,N,cpe:2.3:a:lunary:lunary:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-48991,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/cbf9b2a38e33dfd755dc2ccf074126b598a78274,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-50179,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/0f9aab6e3640e892c74c9dfc90ad65fd3aff499e,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:community:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-52899,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/5c72d6d253016d38ed472eb7918f772d074ddb07,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-5352,lunary,lunary,lunary-ai@lunary,https://github.com/lunary-ai/lunary/commit/e2e43e88cecf742bacb639ab880507bbfdfd065c,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.769031,N,404,https://github.com/lunary-ai/lunary,Page not found · GitHub · GitHub,,accept,score_threshold,0.9191607978309961,0.7690308509457033,1.0,,,,,,N,cpe:2.3:a:lunary:lunary:*:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-53541,enalean,tuleap,enalean@tuleap,http://github.com/Enalean/tuleap/commit/c1aec8247697d63dc4af791ecd6bd70d105ded08,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-53902,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/ebe054df8a2672afee41af84e5ba14b57ef8b789,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-54877,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/b0c1328f96135ee6a3f84d0847be5f843eafa590,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-64497,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/403eb69f4cfafe52254c8f9bdbe66e1fedadc254,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-64498,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/993316dd6a291bb3937cb7a4571eaab0e7d55370,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-64499,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/1734a7bb2964042310ddc3f6dd7b4c82eee27526,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-64760,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/71d427b0f7ed8fa269a5ee6f7a557cf3dfc99cd4,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-65962,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/26678c5b411042e68964b199bf88a44607550633,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2025-9803,lunary,lunary,lunary-ai@lunary,https://github.com/lunary-ai/lunary/commit/95a2cc8e012bf5f089edbfa072ba66dcb7e10d91,commit,Broken Link,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,weak,0.769031,N,404,https://github.com/lunary-ai/lunary,Page not found · GitHub · GitHub,,accept,score_threshold,0.9191607978309961,0.7690308509457033,1.0,,,,,,N,cpe:2.3:a:lunary:lunary:1.9.34:*:*:*:*:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
CVE-2026-24007,enalean,tuleap,enalean@tuleap,https://github.com/Enalean/tuleap/commit/5ec5e81e409892fe0e41f11d5d36ee6c85a6fbb5,commit,Patch,broken_or_unreachable_github_repo,high,GitHub repo page returned HTTP 404,exact_norm,1.000000,exact_norm,1.000000,N,404,https://github.com/enalean/tuleap,Page not found · GitHub · GitHub,,accept,score_threshold,1.0,1.0,1.0,,,,,,N,cpe:2.3:a:enalean:tuleap:*:*:*:*:enterprise:*:*:*,ref:score_filter,accept_with_reference_evidence_flag,repo-root 404 check alone is not a reject criterion; keep if the actual NVD GitHub reference URL is a patch/commit/issue/advisory evidence link and resolves or is historically valid
